User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
OssyDermawan,2022-08-16 16:15:30+00:00,38,Twitter for iPhone,tomorrow afternoon there will be an international volleyball friendship tournament national university of malaysia vs latane invitations in shah alarm malaysianoteperlawanantournament volijemputanundanganlavani goes international emboli globe shows america america,in,tomorrow afternoon international volleyball friendship tournament national university malaysia v latane invitation shah alarm malaysianoteperlawanantournament volijemputanundanganlavani go international embolus globe show america america,0.074,0.836,0.09,0.128,positive
KompasTV,2022-08-16 14:09:00+00:00,4,Twitter Media Studio,here areof the most popular news that happened today among othersferry sames wife princess candrawathi was urged to be suspectedsonya pale salary megawatiby delivered a speech at thank muhriz key chancellor lecture ulm national university,in,areof popular news happened today among othersferry same wife princess candrawathi urged suspectedsonya pale salary megawatiby delivered speech thank muhriz key chancellor lecture ulm national university,0.0,0.851,0.149,0.6801,positive
dpcdemokratpmk,2022-08-16 12:52:48+00:00,1,Twitter for Android,the sixth ri president busily bambang yudhoyono was denote speaker at thank muhriz key chancellor lecture ulm national university on tuesday by susilobambangyudyono partaidemokrat demokrakrajatim democratic democracy,in,sixth ri president busily bambang yudhoyono denote speaker thank muhriz key chancellor lecture ulm national university tuesday susilobambangyudyono partaidemokrat demokrakrajatim democratic democracy,0.0,0.912,0.088,0.3612,positive
LavaniForever,2022-08-16 12:40:13+00:00,42,Twitter for iPhone,when bapakmempintroduced latane in front of a distinguished guest at the national university malaysialavaniforever,in,bapakmempintroduced latane front distinguished guest national university malaysialavaniforever,0.0,1.0,0.0,0.0,neutral
Romadonesia,2022-08-16 12:14:26+00:00,5,Twitter for iPhone,together with athletes and officials he saw mr by speaking at the thank muhriz key chancellor lecture university kebangsaan malaysia this morning his speech was thoughtful substantive to issue of relationsthe latest international solutionproud you father,in,together athlete official saw mr speaking thank muhriz key chancellor lecture university kebangsaan malaysia morning speech thoughtful substantive issue relationsthe latest international solutionproud father,0.0,0.87,0.13,0.6249,positive
musniumar,2022-08-16 11:56:59+00:00,66,Twitter for Android,by in his speech at the national university of malaysia ulm todaysuggested development everywhere nextyears should lead to zero extreme poverty meet human policy needs and protect security,in,speech national university malaysia ulm todaysuggested development everywhere nextyears lead zero extreme poverty meet human policy need protect security,0.099,0.751,0.15,0.1779,positive
LavaniForever,2022-08-16 10:30:12+00:00,90,Twitter for iPhone,attending mr bys speech at the lecture of chancellor thank muhriz key national university malaysia mr by proudly introduced latane in front guests including king never serbian and queenlavaniforever,in,attending mr bys speech lecture chancellor thank muhriz key national university malaysia mr proudly introduced latane front guest including king never serbian queenlavaniforever,0.0,0.816,0.184,0.7269,positive
midasbuy_id,2022-08-16 08:38:12+00:00,0,Twitter for Android,the th chancellor thank muhriz lectureulm national university of malaysia put jay tula tumouraugustth president sixth ri busily bambang yudhoyonoa matter world is possible,in,th chancellor thank muhriz lectureulm national university malaysia put jay tula tumouraugustth president sixth ri busily bambang yudhoyonoa matter world possible,0.0,0.859,0.141,0.3818,positive
jansen_jsp,2022-08-16 07:23:37+00:00,482,Twitter for iPhone,the atmosphere of by speech at national university malaysia was attended by king never serbian thank muhriz chancellor permasuri crown prince chief minister ambassador all academic cavity ranks and many other invitations from various circles,in,atmosphere speech national university malaysia attended king never serbian thank muhriz chancellor permasuri crown prince chief minister ambassador academic cavity rank many invitation various circle,0.058,0.942,0.0,-0.2755,negative
ISIUKMofficial,2022-08-16 06:50:53+00:00,1,Twitter for Android,joint ceremony building gummanational study islaystetetestigation ukmsuptisiuwithusistiqamahbersamamembersummahislamleader,in,joint ceremony building gummanational study islaystetetestigation ukmsuptisiuwithusistiqamahbersamamembersummahislamleader,0.0,1.0,0.0,0.0,neutral
detikcom,2022-08-16 06:39:17+00:00,3,Echobox,by delivered a speech at the national university of malaysiaby addressesgloomy issues facing worldwhat is it,in,delivered speech national university malaysiaby addressesgloomy issue facing worldwhat,0.0,1.0,0.0,0.0,neutral
YudhoyonoInst,2022-08-16 06:05:25+00:00,8,Twitter Web App,before the three issue of world crisis by a better is sixth possiblepresident busily bambang yudhoyono was denote speaker at th thank muhriz lecture ceremony university kebangsaan malaysia ulm on tuesday ,in,three issue world crisis better sixth possiblepresident busily bambang yudhoyono denote speaker th thank muhriz lecture ceremony university kebangsaan malaysia ulm tuesday ,0.112,0.74,0.148,0.0772,positive
tauberitamedia,2022-08-16 05:46:02+00:00,7,tauberita,sixth president busily bambang yudhoyono by delivered a speech at the national university of malaysiaby addressesgloomy issues facing world,in,sixth president busily bambang yudhoyono delivered speech national university malaysiaby addressesgloomy issue facing world,0.0,1.0,0.0,0.0,neutral
OssyDermawan,2022-08-16 05:35:50+00:00,111,Twitter for iPhone,in solutions toworld critical issues by believes that a better is possibletoday he delivered his denote address at the thank muhriz key chancellor lecture dear university kebangsaan malaysia ulm,in,solution toworld critical issue belief better possibletoday delivered denote address thank muhriz key chancellor lecture dear university kebangsaan malaysia ulm,0.066,0.657,0.277,0.7506,positive
rudi_kadarisman,2022-08-15 19:53:04+00:00,0,Twitter for Android,the sixth president of ri and chairman yudhoyono institute profdr hwill deliver a public lecture in front national university malaysia academic achievement on tuesday augustat am local time orpmemboli thumb thumb emboli by,in,sixth president ri chairman yudhoyono institute profdr hwill deliver public lecture front national university malaysia academic achievement tuesday augustat local time orpmemboli thumb thumb embolus,0.0,1.0,0.0,0.0,neutral
isari68,2022-08-15 17:16:18+00:00,38,Twitter for iPhone,the sixth president of ri and chairman yudhoyono institute profdr hwill deliver a public lecture in front national university malaysia academic achievement on tuesday augustat am local time orpm,in,sixth president ri chairman yudhoyono institute profdr hwill deliver public lecture front national university malaysia academic achievement tuesday augustat local time orpm,0.0,1.0,0.0,0.0,neutral
MOHEOfficial,2022-08-15 10:50:59+00:00,1,Twitter for Android,covidsuccessful hope hvid by banging dark peri noraini ahead minister of higher education affiliated the front task force organized by chancellor thank muhriz htm hospital university kebangsaan malaysia ulm here today,in,covidsuccessful hope hvid banging dark peri noraini ahead minister higher education affiliated front task force organized chancellor thank muhriz htm hospital university kebangsaan malaysia ulm today,0.0,0.843,0.157,0.6597,positive
RicKY_KCh,2022-08-15 09:21:38+00:00,52,Twitter for Android,the sixth president of ri and chairman yudhoyono institute profdr hwill deliver a public lecture in front national university malaysia academic achievement on tuesday augustat am local time orpm,in,sixth president ri chairman yudhoyono institute profdr hwill deliver public lecture front national university malaysia academic achievement tuesday augustat local time orpm,0.0,1.0,0.0,0.0,neutral
myaudiologyukm,2022-08-15 08:35:19+00:00,0,Twitter for Android,let us join us listen to usorganized by the and year student of national university malaysia audiology programvarious sharing and interesting topics discuss,in,let u join u listen usorganized year student national university malaysia audiology programvarious sharing interesting topic discus,0.0,0.722,0.278,0.7717,positive
